api,member,rank,url,domain,
Hadoop,RegistryTypeUtils,5,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,RegistryUtils,1,https://steveloughran.gitbooks.io/kerberos_and_hadoop/content/sections/zookeeper.html,steveloughran.gitbooks.io,
Hadoop,RegistryUtils,2,https://hadoop.apache.org/docs/r2.7.4/hadoop-yarn/hadoop-yarn-site/registry/using-the-yarn-service-registry.html,hadoop.apache.org,
Hadoop,RegistryUtils,3,https://issues.apache.org/jira/browse/yarn-913,issues.apache.org,
Hadoop,RegistryUtils,4,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,RegistryUtils,5,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,RegistryUtils,6,https://stackoverflow.com/questions/16303008/wso2-bam-shared-registry,stackoverflow.com,
Hadoop,RegistryUtils,7,https://blog.woopi.org/wordpress/files/hadoop-2.6.1-javadoc/,blog.woopi.org,
Hadoop,RegistryUtils,8,https://docs.oracle.com/cd/NOSQL/html/changelog.html,docs.oracle.com,
Hadoop,RegistryUtils,9,https://blog.woopi.org/wordpress/files/hadoop-2.6.0-javadoc/,blog.woopi.org,
Hadoop,RehashPartitioner,1,http://hadoop.apache.org/docs/current/api/org/apache/hadoop/mapreduce/class-use/Partitioner.html,hadoop.apache.org,
Hadoop,RehashPartitioner,2,http://data.qq.com/article?id=2342,data.qq.com,
Hadoop,RehashPartitioner,3,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,RehashPartitioner,4,https://hadoop.apache.org/docs/r3.0.0-alpha2/api/index.html,hadoop.apache.org,
Hadoop,ReInitializeContainerRequest,1,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReInitializeContainerRequest,2,https://mvnrepository.com/artifact/org.apache.hadoop/hadoop-yarn-api,mvnrepository.com,
Hadoop,ReInitializeContainerRequest,3,https://hadoop.apache.org/docs/stable/api/index.html,hadoop.apache.org,
Hadoop,ReInitializeContainerRequest,4,https://hadoop.apache.org/docs/r3.0.0-alpha2/api/index.html,hadoop.apache.org,
Hadoop,ReInitializeContainerRequest,5,https://hadoop.apache.org/docs/stable/api/index.html?org/apache/hadoop/mapreduce/Mapper.html,hadoop.apache.org,
Hadoop,ReInitializeContainerResponse,1,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReInitializeContainerResponse,2,https://hadoop.apache.org/docs/stable/api/index.html,hadoop.apache.org,
Hadoop,ReInitializeContainerResponse,3,https://hadoop.apache.org/docs/r3.0.0-alpha2/api/index.html,hadoop.apache.org,
Hadoop,ReInitializeContainerResponse,4,https://hadoop.apache.org/docs/stable/api/index.html?org/apache/hadoop/mapreduce/Mapper.html,hadoop.apache.org,
Hadoop,ReleaseSharedCacheResourceRequest,1,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReleaseSharedCacheResourceRequest,2,https://hadoop.apache.org/docs/r2.7.0/api/overview-tree.html,hadoop.apache.org,
Hadoop,ReleaseSharedCacheResourceRequest,3,https://hadoop.apache.org/docs/r2.8.0/api/index.html,hadoop.apache.org,
Hadoop,ReleaseSharedCacheResourceRequest,4,https://hadoop.apache.org/docs/stable/api/index.html,hadoop.apache.org,
Hadoop,ReleaseSharedCacheResourceResponse,1,https://hadoop.apache.org/docs/r2.7.0/api/overview-tree.html,hadoop.apache.org,
Hadoop,ReleaseSharedCacheResourceResponse,2,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReleaseSharedCacheResourceResponse,3,https://hadoop.apache.org/docs/r2.8.0/api/index.html,hadoop.apache.org,
Hadoop,ReleaseSharedCacheResourceResponse,4,https://hadoop.apache.org/docs/stable/api/index.html,hadoop.apache.org,
Hadoop,RemoveScheme,1,https://hadoop.apache.org/docs/stable/api/org/apache/hadoop/util/bloom/RetouchedBloomFilter.html,hadoop.apache.org,
Hadoop,RemoveScheme,2,http://www.java2s.com/Code/Jar/h/Downloadhadoopcommon0210jar.htm,java2s.com,
Hadoop,RemoveScheme,3,https://hadoop.apache.org/docs/r2.7.1/api/org/apache/hadoop/util/bloom/package-summary.html,hadoop.apache.org,
Hadoop,RemoveScheme,4,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,RemoveScheme,5,http://www.michael-noll.com/blog/2013/09/17/replephant-analyzing-hadoop-cluster-usage-with-clojure/,michael-noll.com,
Hadoop,RemoveScheme,6,http://www.geomesa.org/documentation/1.2.1/user/commandline_tools.html,geomesa.org,
Hadoop,RemoveScheme,7,https://hc.apache.org/httpcomponents-client-ga/httpclient/apidocs/org/apache/http/client/utils/URIBuilder.html,hc.apache.org,
Hadoop,RemoveScheme,8,https://github.com/mintty/mintty/wiki/Tips,github.com,
Hadoop,RemoveScheme,9,https://avro.apache.org/docs/1.7.7/spec.html,avro.apache.org,
Hadoop,RemoveScheme,10,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.20-security-202/,netlikon.de,
Hadoop,RenewDelegationTokenRequest,1,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,RenewDelegationTokenRequest,2,https://cwiki.apache.org/confluence/display/KAFKA/KIP-48+Delegation+token+support+for+Kafka,cwiki.apache.org,
Hadoop,RenewDelegationTokenRequest,3,https://hadoop.apache.org/docs/r2.8.0/api/index.html,hadoop.apache.org,
Hadoop,RenewDelegationTokenRequest,4,https://issues.apache.org/jira/browse/HDFS-6904,issues.apache.org,
Hadoop,RenewDelegationTokenRequest,5,https://hadoop.apache.org/docs/r2.4.1/api/,hadoop.apache.org,
Hadoop,RenewDelegationTokenRequest,6,http://lib.csdn.net/article/hadoop/6315,lib.csdn.net,
Hadoop,RenewDelegationTokenRequest,7,https://hadoop.apache.org/docs/stable/api/index.html,hadoop.apache.org,
Hadoop,RenewDelegationTokenResponse,1,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,RenewDelegationTokenResponse,2,https://cwiki.apache.org/confluence/display/KAFKA/KIP-48+Delegation+token+support+for+Kafka,cwiki.apache.org,
Hadoop,RenewDelegationTokenResponse,3,https://hadoop.apache.org/docs/r2.8.0/api/index.html,hadoop.apache.org,
Hadoop,RenewDelegationTokenResponse,4,http://lib.csdn.net/article/hadoop/6315,lib.csdn.net,
Hadoop,RenewDelegationTokenResponse,5,https://hadoop.apache.org/docs/r2.4.1/api/,hadoop.apache.org,
Hadoop,RenewDelegationTokenResponse,6,https://hadoop.apache.org/docs/stable/api/index.html,hadoop.apache.org,
Hadoop,ReplicaAccessor,1,http://hadoop.apache.org/docs/r2.8.0/hadoop-project-dist/hadoop-hdfs-client/api/,hadoop.apache.org,
Hadoop,ReplicaAccessor,2,https://archive.cloudera.com/cdh5/cdh/5/hadoop-2.6.0-cdh5.7.0.releasenotes.html,archive.cloudera.com,
Hadoop,ReplicaAccessor,3,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReplicaAccessor,4,https://archive.cloudera.com/cdh5/cdh/5/hadoop-2.6.0-cdh5.8.0.releasenotes.html,archive.cloudera.com,
Hadoop,ReplicaAccessor,5,https://hadoop.apache.org/docs/r3.0.0-alpha2/api/index.html,hadoop.apache.org,
Hadoop,ReplicaAccessor,6,https://archive.cloudera.com/cdh5/cdh/5/hadoop-2.6.0-cdh5.5.0.releasenotes.html,archive.cloudera.com,
Hadoop,ReplicaAccessorBuilder,1,http://hadoop.apache.org/docs/r2.8.0/hadoop-project-dist/hadoop-hdfs-client/api/,hadoop.apache.org,
Hadoop,ReplicaAccessorBuilder,2,https://archive.cloudera.com/cdh5/cdh/5/hadoop-2.6.0-cdh5.7.0.releasenotes.html,archive.cloudera.com,
Hadoop,ReplicaAccessorBuilder,3,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReplicaAccessorBuilder,4,https://archive.cloudera.com/cdh5/cdh/5/hadoop-2.6.0-cdh5.7.1.CHANGES.txt,archive.cloudera.com,
Hadoop,ReplicaAccessorBuilder,5,https://hadoop.apache.org/docs/r3.0.0-alpha2/api/index.html,hadoop.apache.org,
Hadoop,ReplicaAccessorBuilder,6,https://archive.cloudera.com/cdh5/cdh/5/hadoop-2.6.0-cdh5.10.0.releasenotes.html,archive.cloudera.com,
Hadoop,ReplicaAccessorBuilder,7,https://archive.cloudera.com/cdh5/cdh/5/hadoop-2.6.0-cdh5.8.0.releasenotes.html,archive.cloudera.com,
Hadoop,ReplicatedBlockStats,1,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReplicatedBlockStats,2,http://hadoop.apache.org/docs/current/api/,hadoop.apache.org,
Hadoop,Reporter,1,http://hadoop.apache.org/docs/r2.7.2/api/org/apache/hadoop/mapred/Reporter.html?is-external=true,hadoop.apache.org,
Hadoop,Reporter,2,https://github.com/joshelser/dropwizard-hadoop-metrics2,github.com,
Hadoop,Reporter,3,https://community.hortonworks.com/repos/56568/dropwizard-metrics-reporter-for-apache-hadoop-metr.html,community.hortonworks.com,
Hadoop,Reporter,4,http://docs.cascading.org/cascading/2.0/javadoc/cascading/flow/hadoop/HadoopFlowProcess.html,docs.cascading.org,
Hadoop,Reporter,5,https://stackoverflow.com/questions/4928452/hadoop-counters-how-to-access-the-reporter-object-outside-map-and-reduce,stackoverflow.com,
Hadoop,Reporter,6,http://blog.cloudera.com/blog/2009/05/10-mapreduce-tips/,blog.cloudera.com,
Hadoop,Reporter,7,https://stackoverflow.com/questions/12620128/where-can-i-see-the-content-display-by-the-hadoop-reporter,stackoverflow.com,
Hadoop,Reporter,8,https://hbase.apache.org/devapidocs/org/apache/hadoop/hbase/io/class-use/ImmutableBytesWritable.html,hbase.apache.org,
Hadoop,Reporter,9,https://www.datanami.com/2016/04/05/reporters-notebook-6-key-takeaways-strata-hadoop-world/,datanami.com,
Hadoop,Reporter,10,https://www.guru99.com/create-your-first-hadoop-program.html,guru99.com,
Hadoop,ReservationACL,1,https://hadoop.apache.org/docs/stable/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ReservationACL,2,https://support.mesosphere.com/hc/en-us/articles/206474745-How-to-reserve-resources-for-certain-frameworks-in-Mesos-cluster-,support.mesosphere.com,
Hadoop,ReservationACL,3,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReservationACL,4,https://hadoop.apache.org/docs/r2.8.0/api/index.html,hadoop.apache.org,
Hadoop,ReservationAllocationState,1,https://hadoop.apache.org/docs/stable/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ReservationAllocationState,2,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReservationAllocationState,3,https://hadoop.apache.org/docs/r2.8.0/api/index.html,hadoop.apache.org,
Hadoop,ReservationDefinition,1,https://hadoop.apache.org/docs/r2.6.1/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ReservationDefinition,2,https://issues.apache.org/jira/browse/YARN-2609,issues.apache.org,
Hadoop,ReservationDefinition,3,https://hadoop.apache.org/docs/stable/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ReservationDefinition,4,https://www.slideshare.net/Hadoop_Summit/reservations-based-scheduling-if-youre-late-dont-blame-us,slideshare.net,
Hadoop,ReservationDefinition,5,https://www.microsoft.com/en-us/research/publication/reservation-based-scheduling-if-youre-late-dont-blame-us/,microsoft.com,
Hadoop,ReservationDefinition,6,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ReservationDefinition,7,https://www.linkedin.com/in/subruvk,linkedin.com,
Hadoop,ReservationDefinition,8,http://dl.acm.org/citation.cfm?id=2670981,dl.acm.org,
Hadoop,ReservationDefinition,9,https://en.wikipedia.org/wiki/Piggybacking_(data_transmission),en.wikipedia.org,
Hadoop,ReservationDefinition,10,https://docs.oracle.com/cd/E78508_01/fscm92pbr9/eng/fscm/sinv/concept_UnderstandingReservationsforDifferentTypesofItems-9f22e8.html,docs.oracle.com,
Hadoop,ReservationDeleteRequest,1,https://hadoop.apache.org/docs/r2.7.2/api/org/apache/hadoop/yarn/api/ApplicationClientProtocol.html,hadoop.apache.org,
Hadoop,ReservationDeleteRequest,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ReservationDeleteRequest,3,https://hadoop.apache.org/docs/r2.7.0/api/org/apache/hadoop/yarn/client/api/YarnClient.html,hadoop.apache.org,
Hadoop,ReservationDeleteRequest,4,https://blog.woopi.org/wordpress/files/hadoop-2.6.1-javadoc/,blog.woopi.org,
Hadoop,ReservationDeleteRequest,5,https://hadoop.apache.org/docs/current/api/org/apache/hadoop/yarn/client/api/YarnClient.html,hadoop.apache.org,
Hadoop,ReservationDeleteResponse,1,https://hadoop.apache.org/docs/r2.7.2/api/org/apache/hadoop/yarn/api/ApplicationClientProtocol.html,hadoop.apache.org,
Hadoop,ReservationDeleteResponse,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ReservationDeleteResponse,3,https://hadoop.apache.org/docs/r2.7.0/api/org/apache/hadoop/yarn/client/api/YarnClient.html,hadoop.apache.org,
Hadoop,ReservationDeleteResponse,4,https://hadoop.apache.org/docs/current/api/org/apache/hadoop/yarn/client/api/YarnClient.html,hadoop.apache.org,
Hadoop,ReservationId,1,https://hadoop.apache.org/docs/stable/hadoop-yarn/hadoop-yarn-site/ReservationSystem.html,hadoop.apache.org,
Hadoop,ReservationId,2,https://mvnrepository.com/artifact/org.apache.hadoop/hadoop-yarn-api,mvnrepository.com,
Hadoop,ReservationId,3,https://hadoop.apache.org/docs/stable/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ReservationId,4,https://vcl.apache.org/dev/configsystem.html,vcl.apache.org,
Hadoop,ReservationId,5,https://hadoop.apache.org/docs/current/api/org/apache/hadoop/yarn/client/api/YarnClient.html,hadoop.apache.org,
Hadoop,ReservationId,6,https://stackoverflow.com/questions/23458385/noclassdeffounderror-for-simple-yarn-application,stackoverflow.com,
Hadoop,ReservationId,7,https://hadoop.apache.org/docs/r2.6.0/api/org/apache/hadoop/yarn/api/records/ApplicationSubmissionContext.html,hadoop.apache.org,
Hadoop,ReservationId,8,https://mvnrepository.com/artifact/org.apache.hadoop,mvnrepository.com,
Hadoop,ReservationId,9,https://github.com/gridgain/gridgain/issues/96,github.com,
Hadoop,ReservationId,10,https://blogs.sap.com/2015/10/05/sap-hana-vora-hadoop/,blogs.sap.com,
Hadoop,ReservationListRequest,1,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReservationListRequest,2,https://hadoop.apache.org/docs/r2.8.0/api/index.html,hadoop.apache.org,
Hadoop,ReservationListRequest,3,https://hadoop.apache.org/docs/stable/api/index.html,hadoop.apache.org,
Hadoop,ReservationListRequest,4,https://hadoop.apache.org/docs/r3.0.0-alpha2/api/index.html,hadoop.apache.org,
Hadoop,ReservationListResponse,1,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReservationListResponse,2,https://hadoop.apache.org/docs/r2.8.0/api/index.html,hadoop.apache.org,
Hadoop,ReservationListResponse,3,https://hadoop.apache.org/docs/stable/api/index.html,hadoop.apache.org,
Hadoop,ReservationListResponse,4,https://hadoop.apache.org/docs/r3.0.0-alpha2/api/index.html,hadoop.apache.org,
Hadoop,ReservationRequest,1,https://hadoop.apache.org/docs/r2.6.0/api/org/apache/hadoop/yarn/api/records/ReservationRequest.html,hadoop.apache.org,
Hadoop,ReservationRequest,2,https://issues.apache.org/jira/browse/YARN-2609,issues.apache.org,
Hadoop,ReservationRequest,3,https://hadoop.apache.org/docs/r2.6.1/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ReservationRequest,4,https://www.cloudera.com/documentation/cdh/5-0-x/Impala/Installing-and-Using-Impala/ciiu_resource_management.html,cloudera.com,
Hadoop,ReservationRequest,5,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ReservationRequest,6,https://www.slideshare.net/Hadoop_Summit/reservations-based-scheduling-if-youre-late-dont-blame-us,slideshare.net,
Hadoop,ReservationRequest,7,https://cwiki.apache.org/confluence/display/HADOOP/Hadoop+3+release+status+updates,cwiki.apache.org,
Hadoop,ReservationRequest,8,http://citi.sites.clemson.edu/infrastructure/,citi.sites.clemson.edu,
Hadoop,ReservationRequest,9,https://www.linkedin.com/in/kailashmarthi,linkedin.com,
Hadoop,ReservationRequest,10,http://searchdatamanagement.techtarget.com/feature/Key-benchmarks-for-measuring-transaction-processing-performance,searchdatamanagement.techtarget.com,
Hadoop,ReservationRequest.ReservationRequestComparator,1,https://hadoop.apache.org/docs/r2.6.0/api/org/apache/hadoop/yarn/api/records/ReservationRequest.html,hadoop.apache.org,
Hadoop,ReservationRequest.ReservationRequestComparator,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ReservationRequest.ReservationRequestComparator,3,https://hadoop.apache.org/docs/r2.6.1/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ReservationRequestInterpreter,1,https://hadoop.apache.org/docs/r2.6.1/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ReservationRequestInterpreter,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ReservationRequestInterpreter,3,https://hadoop.apache.org/docs/stable/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ReservationRequestInterpreter,4,https://www.slideshare.net/Hadoop_Summit/reservations-based-scheduling-if-youre-late-dont-blame-us,slideshare.net,
Hadoop,ReservationRequestInterpreter,5,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ReservationRequestInterpreter,6,https://blog.woopi.org/wordpress/files/hadoop-2.6.1-javadoc/,blog.woopi.org,
Hadoop,ReservationRequestInterpreter,7,https://blog.woopi.org/wordpress/files/hadoop-2.6.0-javadoc/,blog.woopi.org,
Hadoop,ReservationRequests,1,https://hadoop.apache.org/docs/r2.6.0/api/org/apache/hadoop/yarn/api/records/ReservationRequest.html,hadoop.apache.org,
Hadoop,ReservationRequests,2,https://issues.apache.org/jira/browse/YARN-4610,issues.apache.org,
Hadoop,ReservationRequests,3,https://hadoop.apache.org/docs/stable/hadoop-yarn/hadoop-yarn-site/ReservationSystem.html,hadoop.apache.org,
Hadoop,ReservationRequests,4,https://github.com/yahoo/TensorFlowOnSpark/issues/121,github.com,
Hadoop,ReservationRequests,5,https://hadoop.apache.org/docs/r2.6.1/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ReservationRequests,6,https://portal.tacc.utexas.edu/user-guides/wrangler,portal.tacc.utexas.edu,
Hadoop,ReservationRequests,7,https://issues.apache.org/jira/browse/YARN-5326,issues.apache.org,
Hadoop,ReservationRequests,8,http://hadoopsummit.org/melbourne/venue/,hadoopsummit.org,
Hadoop,ReservationRequests,9,http://conferences.sigcomm.org/sigcomm/2012/slides/session5/02new-The-Only-Constant-is-Change.pdf,conferences.sigcomm.org,
Hadoop,ReservationRequests,10,https://conferences.oreilly.com/strata/strata-ca/public/content/hotel,conferences.oreilly.com,
Hadoop,ReservationSubmissionRequest,1,https://hadoop.apache.org/docs/r2.7.2/api/org/apache/hadoop/yarn/api/ApplicationClientProtocol.html,hadoop.apache.org,
Hadoop,ReservationSubmissionRequest,2,https://issues.apache.org/jira/browse/YARN-2609,issues.apache.org,
Hadoop,ReservationSubmissionRequest,3,https://hadoop.apache.org/docs/stable/hadoop-resourceestimator/ResourceEstimator.html,hadoop.apache.org,
Hadoop,ReservationSubmissionRequest,4,https://stackoverflow.com/questions/23458385/noclassdeffounderror-for-simple-yarn-application,stackoverflow.com,
Hadoop,ReservationSubmissionRequest,5,https://hadoop.apache.org/docs/r2.7.0/api/org/apache/hadoop/yarn/client/api/YarnClient.html,hadoop.apache.org,
Hadoop,ReservationSubmissionRequest,6,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ReservationSubmissionResponse,1,https://hadoop.apache.org/docs/r2.7.1/api/index.html,hadoop.apache.org,
Hadoop,ReservationSubmissionResponse,2,https://github.com/spring-projects/spring-hadoop-samples/issues/21,github.com,
Hadoop,ReservationSubmissionResponse,3,https://hadoop.apache.org/docs/r2.7.2/api/org/apache/hadoop/yarn/api/ApplicationClientProtocol.html,hadoop.apache.org,
Hadoop,ReservationSubmissionResponse,4,https://stackoverflow.com/questions/23458385/noclassdeffounderror-for-simple-yarn-application,stackoverflow.com,
Hadoop,ReservationSubmissionResponse,5,https://hadoop.apache.org/docs/r2.6.0/api/,hadoop.apache.org,
Hadoop,ReservationSubmissionResponse,6,http://blog.csdn.net/mach_learn/article/details/41824737,blog.csdn.net,
Hadoop,ReservationUpdateRequest,1,https://hadoop.apache.org/docs/r2.7.2/api/org/apache/hadoop/yarn/api/ApplicationClientProtocol.html,hadoop.apache.org,
Hadoop,ReservationUpdateRequest,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ReservationUpdateRequest,3,https://hadoop.apache.org/docs/stable/hadoop-resourceestimator/ResourceEstimator.html,hadoop.apache.org,
Hadoop,ReservationUpdateRequest,4,https://hadoop.apache.org/docs/r2.7.0/api/org/apache/hadoop/yarn/client/api/YarnClient.html,hadoop.apache.org,
Hadoop,ReservationUpdateResponse,1,https://hadoop.apache.org/docs/r2.7.2/api/org/apache/hadoop/yarn/api/ApplicationClientProtocol.html,hadoop.apache.org,
Hadoop,ReservationUpdateResponse,2,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ReservationUpdateResponse,3,https://hadoop.apache.org/docs/r2.7.0/api/overview-tree.html,hadoop.apache.org,
Hadoop,ReservationUpdateResponse,4,https://hadoop.apache.org/docs/r2.6.0/api/overview-tree.html,hadoop.apache.org,
Hadoop,ReservationUpdateResponse,5,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ResetableIterator,1,https://hadoop.apache.org/docs/r2.6.1/api/org/apache/hadoop/mapreduce/lib/join/package-summary.html,hadoop.apache.org,
Hadoop,ResetableIterator,1,https://hadoop.apache.org/docs/r2.6.1/api/org/apache/hadoop/mapreduce/lib/join/package-summary.html,hadoop.apache.org,
Hadoop,ResetableIterator,2,http://www.java2s.com/Code/Jar/h/Downloadhadoopcore0202320sourcesjar.htm,java2s.com,
Hadoop,ResetableIterator,2,http://www.java2s.com/Code/Jar/h/Downloadhadoopcore0202320sourcesjar.htm,java2s.com,
Hadoop,ResetableIterator,3,https://hadoop.apache.org/docs/r2.7.0/api/overview-tree.html,hadoop.apache.org,
Hadoop,ResetableIterator,3,https://hadoop.apache.org/docs/r2.7.0/api/overview-tree.html,hadoop.apache.org,
Hadoop,ResetableIterator,4,http://www.java2s.com/Code/Jar/h/Downloadhadoopcore0201jar.htm,java2s.com,
Hadoop,ResetableIterator,4,http://www.java2s.com/Code/Jar/h/Downloadhadoopcore0201jar.htm,java2s.com,
Hadoop,ResetableIterator,5,https://hadoop.apache.org/docs/r2.6.0/api/overview-tree.html,hadoop.apache.org,
Hadoop,ResetableIterator,5,https://hadoop.apache.org/docs/r2.6.0/api/overview-tree.html,hadoop.apache.org,
Hadoop,ResetableIterator,6,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ResetableIterator,6,http://archive.cloudera.com/cdh5/cdh/5/hadoop/api/,archive.cloudera.com,
Hadoop,ResetableIterator,7,https://hadoop.apache.org/docs/r2.7.1/api/index-all.html,hadoop.apache.org,
Hadoop,ResetableIterator,7,https://hadoop.apache.org/docs/r2.7.1/api/index-all.html,hadoop.apache.org,
Hadoop,ResetableIterator,8,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.13/,netlikon.de,
Hadoop,ResetableIterator,8,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.13/,netlikon.de,
Hadoop,ResetableIterator,9,http://tool.oschina.net/apidocs/apidoc?api=hadoop,tool.oschina.net,
Hadoop,ResetableIterator,9,http://tool.oschina.net/apidocs/apidoc?api=hadoop,tool.oschina.net,
Hadoop,ResetableIterator,10,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.19/,netlikon.de,
Hadoop,ResetableIterator,10,http://www.netlikon.de/docs/javadoc-hadoop/branch-0.19/,netlikon.de,
Hadoop,Resource,1,https://hadoop.apache.org/docs/current/hadoop-yarn/hadoop-yarn-site/YARN.html,hadoop.apache.org,
Hadoop,Resource,2,http://ieeexplore.ieee.org/document/7387267/,ieeexplore.ieee.org,
Hadoop,Resource,3,https://hadoop.apache.org/docs/stable/hadoop-resourceestimator/ResourceEstimator.html,hadoop.apache.org,
Hadoop,Resource,4,http://searchdatamanagement.techtarget.com/definition/Apache-Hadoop-YARN-Yet-Another-Resource-Negotiator,searchdatamanagement.techtarget.com,
Hadoop,Resource,5,https://hadoop.apache.org/docs/r2.6.2/api/org/apache/hadoop/yarn/api/records/Resource.html,hadoop.apache.org,
Hadoop,Resource,6,http://www.elastic.co/guide/en/elasticsearch/hadoop/current/configuration.html,elastic.co,
Hadoop,Resource,7,http://support.sas.com/resources/papers/proceedings16/SAS2140-2016.pdf,support.sas.com,
Hadoop,Resource,8,http://ercoppa.github.io/HadoopInternals/HadoopArchitectureOverview.html,ercoppa.github.io,
Hadoop,Resource,9,https://hortonworks.com/blog/apache-hadoop-yarn-resourcemanager/,hortonworks.com,
Hadoop,Resource,10,http://blog.cloudera.com/blog/2013/12/managing-multiple-resources-in-hadoop-2-with-yarn/,blog.cloudera.com,
Hadoop,ResourceAllocationRequest,1,https://hadoop.apache.org/docs/r2.8.2/api/org/apache/hadoop/yarn/api/records/package-summary.html,hadoop.apache.org,
Hadoop,ResourceAllocationRequest,2,http://blog.cloudera.com/blog/2012/02/mapreduce-2-0-in-hadoop-0-23/,blog.cloudera.com,
Hadoop,ResourceAllocationRequest,3,https://hadoop.apache.org/docs/current/api/allclasses-noframe.html,hadoop.apache.org,
Hadoop,ResourceAllocationRequest,4,https://community.hortonworks.com/content/supportkb/49510/how-to-enable-dynamic-resource-allocation-in-spark.html,community.hortonworks.com,
Hadoop,ResourceAllocationRequest,5,https://hadoop.apache.org/docs/r2.8.0/api/index.html,hadoop.apache.org,
Hadoop,ResourceAllocationRequest,6,http://calab.kaist.ac.kr:8080/~jhuh/papers/park_hpdc2012.pdf,calab.kaist.ac.kr,
Hadoop,ResourceAllocationRequest,7,http://developer.huawei.com/en/ict/Products/BigData/FusionInsightHD/YARN/SDK,developer.huawei.com,
Hadoop,ResourceAllocationRequest,8,https://hortonworks.com/blog/yarn-capacity-scheduler/,hortonworks.com,
Hadoop,ResourceAllocationRequest,9,http://www.sachinpbuzz.com/2014/09/apache-mesos-open-source-datacenter.html,sachinpbuzz.com,
Hadoop,ResourceAllocationRequest,10,http://dl.ifip.org/db/conf/icin/icin2016/1570229517.pdf,dl.ifip.org,
